project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,species_class,method,rain,wind,noise,industry_noise,audio_quality,species_individual_name,transcriber,abundance,confidence,Vocalization,Interval,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation_mm,hourly_wind_direction,hourly_wind_speed,hourly_visibility_km,hourly_station_pressure,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,comment,species_comment,original_file_name
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,COLO,Gavia immer,Common Loon,AVES,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Song,1-2 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,LIBA, ,Light Background Noise,ABIOTIC,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Non-vocal,2-3 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,insect,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,LIRA, ,Light rain,ABIOTIC,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Non-vocal,0-1 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,LIRA, ,Light rain,ABIOTIC,3m 1SPR,1,1,1,0,None,2,Stan Shadick,1,Confident,Non-vocal,1-2 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,LIRA, ,Light rain,ABIOTIC,3m 1SPR,1,1,1,0,None,3,Stan Shadick,1,Confident,Non-vocal,2-3 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Non-vocal,1-2 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,NLFR,Rana pipiens,Northern Leopard Frog,AMPHIBIA,3m 1SPR,1,1,1,0,None,1,Stan Shadick,CI 1,Confident,Song,0-1 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,RCKI,Regulus calendula,Ruby-crowned Kinglet,AVES,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Song,1-2 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,Very faint part of song heard.,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,Faint,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,RUGR,Bonasa umbellus,Ruffed Grouse,AVES,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Song,1-2 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,drumming visible in spectrum,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,1,1,1,0,None,2,Stan Shadick,1,To Be Checked,Song,0-1 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,Does this slightly different song represent a different individual than SOSP1?,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,1,1,1,0,None,3,Stan Shadick,1,Confident,Song,1-2 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,Much fainter than SOSP1.,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Song,2-3 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,Faint,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,UNKN, ,Unknown,UNKNOWN,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,To Be Checked,Call,2-3 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UEB12-PR,2019-06-17,5:18:00,Transcribed,55.31498,-104.83459,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Song,1-2 min,LA RONGE A,379.20m,33km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,33km,6.1,4.6,90,0,,0,,97.43,,,NA,,Faint down singer,13-UEB12-PR_20190617_051800.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,CORA,Corvus corax,Common Raven,AVES,3m 1SPR,0,1,0,0,None,1,Stan Shadick,1,To Be Checked,Call,2-3 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,Faint,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,0,1,0,0,None,1,Stan Shadick,1,Confident,Non-vocal,0-1 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,0,1,0,0,None,2,Stan Shadick,1,Confident,Non-vocal,1-2 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,0,1,0,0,None,3,Stan Shadick,1,Confident,Non-vocal,2-3 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,RNGR,Podiceps grisegena,Red-necked Grebe,AVES,3m 1SPR,0,1,0,0,None,1,Stan Shadick,1,Confident,Call,1-2 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,1,0,0,None,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,1,0,0,None,2,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,1,0,0,None,3,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,Fainter song than previous,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,1,0,0,None,4,Stan Shadick,1,Confident,Song,1-2 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,Different loud song than previous,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,UNDU, ,Unknown Duck,UNKNOWN,3m 1SPR,0,1,0,0,None,1,Stan Shadick,1,To Be Checked,Call,0-1 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,duck calls in flight as it lands.,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,UNKN, ,Unknown,UNKNOWN,3m 1SPR,0,1,0,0,None,1,Stan Shadick,1,To Be Checked,Call,1-2 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,water bird?,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,1,0,0,None,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,Faint down singer ending at 3.5 kHz,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,1,0,0,None,2,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,Second lower pitched WTSP downsinger that endings at 3.0 kHz. Overlaps but starts later than WTSP1.,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,1,0,0,None,3,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,Loud down singer ending on short note at 3.0 kHz.,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB92-OS,2019-06-17,5:19:00,Transcribed,55.24083,-105.113,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,1,0,0,None,4,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,14km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,14km,6.1,4.6,90,0,,0,,97.43,,,NA,,same pitch 6 note song overlaps WTSP3.,13-UDB92-OS_20190617_051900.wav
SK Pyrodiversity,ECCC,13-UDB91-CD,2019-06-17,6:19:00,Transcribed,55.174796,-105.03769,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Song,0-1 min,LA RONGE A,379.20m,15km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,15km,10.5,8.8,89,0,18,6,,97.47,,,NA,,,13-UDB91-CD_20190617_061900.wav
SK Pyrodiversity,ECCC,13-UDB91-CD,2019-06-17,6:19:00,Transcribed,55.174796,-105.03769,,COME,Mergus merganser,Common Merganser,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Call,1-2 min,LA RONGE A,379.20m,15km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,15km,10.5,8.8,89,0,18,6,,97.47,,,NA,,,13-UDB91-CD_20190617_061900.wav
SK Pyrodiversity,ECCC,13-UDB91-CD,2019-06-17,6:19:00,Transcribed,55.174796,-105.03769,,CORA,Corvus corax,Common Raven,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Call,0-1 min,LA RONGE A,379.20m,15km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,15km,10.5,8.8,89,0,18,6,,97.47,,,NA,,,13-UDB91-CD_20190617_061900.wav
SK Pyrodiversity,ECCC,13-UDB91-CD,2019-06-17,6:19:00,Transcribed,55.174796,-105.03769,,NAWA,Leiothylpis ruficapilla,Nashville Warbler,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Song,0-1 min,LA RONGE A,379.20m,15km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,15km,10.5,8.8,89,0,18,6,,97.47,,,NA,,,13-UDB91-CD_20190617_061900.wav
SK Pyrodiversity,ECCC,13-UDB91-CD,2019-06-17,6:19:00,Transcribed,55.174796,-105.03769,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,3m 1SPR,0,0,0,0,None,1,Robert Wapple,1,Confident,Song,0-1 min,LA RONGE A,379.20m,15km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,15km,10.5,8.8,89,0,18,6,,97.47,,,NA,,,13-UDB91-CD_20190617_061900.wav
SK Pyrodiversity,ECCC,13-UDB73-WD,2019-06-17,7:19:00,Transcribed,55.38189,-105.40742,,COLO,Gavia immer,Common Loon,AVES,3m 1SPR,0,0,0,0,None,1,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,27km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB73-WD_20190617_071900.wav
SK Pyrodiversity,ECCC,13-UDB73-WD,2019-06-17,7:19:00,Transcribed,55.38189,-105.40742,,NOFL,Colaptes auratus,Northern Flicker,AVES,3m 1SPR,0,0,0,0,None,1,Avery Bartels,1,Confident,Call,1-2 min,LA RONGE A,379.20m,27km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,27km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB73-WD_20190617_071900.wav
SK Pyrodiversity,ECCC,13-UDB73-WD,2019-06-17,7:19:00,Transcribed,55.38189,-105.40742,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,0,0,0,None,1,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,27km,14,10.4,79,0,,0,,97.48,,,NA,,only partial song audible/visible,13-UDB73-WD_20190617_071900.wav
SK Pyrodiversity,ECCC,13-UDB73-WD,2019-06-17,7:19:00,Transcribed,55.38189,-105.40742,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,0,0,0,None,2,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,27km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB73-WD_20190617_071900.wav
SK Pyrodiversity,ECCC,13-UDB73-WD,2019-06-17,7:19:00,Transcribed,55.38189,-105.40742,,UNTR, ,Unknown Trill,UNKNOWN,3m 1SPR,0,0,0,0,None,1,Avery Bartels,1,To Be Checked,Song,0-1 min,LA RONGE A,379.20m,27km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,27km,14,10.4,79,0,,0,,97.48,,,NA,,too quiet to be certain but sounds like prob CHSP,13-UDB73-WD_20190617_071900.wav
SK Pyrodiversity,ECCC,13-UDB73-WD,2019-06-17,7:19:00,Transcribed,55.38189,-105.40742,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,0,0,0,None,1,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,27km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB73-WD_20190617_071900.wav
SK Pyrodiversity,ECCC,13-UDB73-WD,2019-06-17,7:19:00,Transcribed,55.38189,-105.40742,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,0,0,0,None,2,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,27km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB73-WD_20190617_071900.wav
SK Pyrodiversity,ECCC,13-UDB73-WD,2019-06-17,7:19:00,Transcribed,55.38189,-105.40742,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,0,0,0,None,3,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,27km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB73-WD_20190617_071900.wav
SK Pyrodiversity,ECCC,13-UDB73-WD,2019-06-17,7:19:00,Transcribed,55.38189,-105.40742,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,0,0,0,None,4,Avery Bartels,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,27km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB73-WD_20190617_071900.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,ALFL,Empidonax alnorum,Alder Flycatcher,AVES,3m 1SPR,0,0,1,0,None,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,ALFL,Empidonax alnorum,Alder Flycatcher,AVES,3m 1SPR,0,0,1,0,None,2,Stan Shadick,1,Confident,Song,1-2 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,Different than previous.,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,AMCR,Corvus brachyrhynchos,American Crow,AVES,3m 1SPR,0,0,1,0,None,1,Stan Shadick,1,Confident,Call,0-1 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,CORA,Corvus corax,Common Raven,AVES,3m 1SPR,0,0,1,0,None,1,Stan Shadick,1,Confident,Call,2-3 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,MOBA, ,Moderate Background Noise,ABIOTIC,3m 1SPR,0,0,1,0,None,1,Stan Shadick,1,Confident,Non-vocal,2-3 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,0,1,0,None,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,0,1,0,None,2,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,SOSP,Melospiza melodia,Song Sparrow,AVES,3m 1SPR,0,0,1,0,None,3,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,Different pattern than previous.,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,SPSA,Actitis macularius,Spotted Sandpiper,AVES,3m 1SPR,0,0,1,0,None,1,Stan Shadick,1,To Be Checked,Call,0-1 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,SPSA,Actitis macularius,Spotted Sandpiper,AVES,3m 1SPR,0,0,1,0,None,2,Stan Shadick,1,To Be Checked,Call,2-3 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,UNPA, ,Unknown Passerine,UNKNOWN,3m 1SPR,0,0,1,0,None,1,Stan Shadick,1,To Be Checked,Song,0-1 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,0,0,1,0,None,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,Down singer ending at 3.6 kHz.,13-UDB62-BB_20190617_072100.wav
SK Pyrodiversity,ECCC,13-UDB62-BB,2019-06-17,7:21:00,Transcribed,55.24411,-105.53696,,YEWA,Setophaga petechia,Yellow Warbler,AVES,3m 1SPR,0,0,1,0,None,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,20km,3.5,24.8,14.2,0,0,0,,LA RONGE RCS,378.60m,20km,14,10.4,79,0,,0,,97.48,,,NA,,,13-UDB62-BB_20190617_072100.wav
